Id;Label;In-Degree;Out-Degree;Degree
hep-th/9510090;hep-th/9510090;22;5;27
hep-th/9206076;hep-th/9206076;6;0;6
hep-th/9511098;hep-th/9511098;13;28;41
hep-th/9703122;hep-th/9703122;1;10;11
hep-th/9703125;hep-th/9703125;1;13;14
hep-th/9605153;hep-th/9605153;18;22;40
hep-th/9610011;hep-th/9610011;10;23;33
hep-th/9606118;hep-th/9606118;43;17;60
hep-th/9703126;hep-th/9703126;3;11;14
hep-th/9701034;hep-th/9701034;6;7;13
hep-th/9308053;hep-th/9308053;6;2;8
hep-th/9610097;hep-th/9610097;1;6;7
hep-th/9610051;hep-th/9610051;6;5;11
hep-th/9703128;hep-th/9703128;1;3;4
hep-th/0009203;hep-th/0009203;1;20;21
0810.4193;0810.4193;0;45;45
gr-qc/0603050;gr-qc/0603050;8;20;28
hep-th/0606032;hep-th/0606032;10;46;56
hep-th/0512120;hep-th/0512120;5;0;5
hep-th/0610188;hep-th/0610188;9;67;76
0811.0263;0811.0263;0;105;105
hep-th/0703223;hep-th/0703223;5;31;36
hep-th/0510235;hep-th/0510235;9;51;60
hep-th/0304007;hep-th/0304007;8;44;52
hep-th/0703063;hep-th/0703063;2;15;17
hep-th/0703184;hep-th/0703184;2;34;36
hep-th/0512017;hep-th/0512017;9;43;52
hep-th/0701119;hep-th/0701119;1;7;8
0805.0325;0805.0325;0;3;3
cond-mat/0109073;cond-mat/0109073;2;9;11
hep-th/9811247;hep-th/9811247;5;3;8
cond-mat/0111523;cond-mat/0111523;2;3;5
hep-th/9503199;hep-th/9503199;2;5;7
0911.2123;0911.2123;0;30;30
hep-th/0604094;hep-th/0604094;12;27;39
hep-th/0606051;hep-th/0606051;3;1;4
gr-qc/0410071;gr-qc/0410071;12;37;49
gr-qc/0612035;gr-qc/0612035;27;19;46
hep-th/0511257;hep-th/0511257;1;20;21
hep-th/0407112;hep-th/0407112;4;17;21
0709.1225;0709.1225;0;45;45
hep-lat/0612008;hep-lat/0612008;17;17;34
hep-lat/0703008;hep-lat/0703008;10;4;14
hep-ph/0207150;hep-ph/0207150;1;1;2
hep-th/0104159;hep-th/0104159;21;30;51
hep-th/0101100;hep-th/0101100;6;19;25
hep-th/0103241;hep-th/0103241;33;0;33
hep-th/0102032;hep-th/0102032;7;38;45
hep-th/0104141;hep-th/0104141;37;31;68
hep-th/0101003;hep-th/0101003;18;56;74
hep-th/9709010;hep-th/9709010;18;0;18
hep-th/9804210;hep-th/9804210;41;36;77
hep-th/9809026;hep-th/9809026;20;22;42
hep-th/9801067;hep-th/9801067;24;37;61
0808.1672;0808.1672;0;11;11
hep-lat/0701020;hep-lat/0701020;5;3;8
hep-lat/0412036;hep-lat/0412036;6;3;9
hep-th/0105161;hep-th/0105161;3;8;11
hep-th/9806038;hep-th/9806038;8;3;11
hep-th/9407119;hep-th/9407119;5;3;8
hep-th/9401039;hep-th/9401039;8;2;10
hep-th/9812098;hep-th/9812098;4;5;9
hep-th/9610023;hep-th/9610023;6;3;9
hep-th/9510151;hep-th/9510151;35;0;35
hep-th/9810255;hep-th/9810255;1;3;4
hep-th/9902177;hep-th/9902177;6;12;18
hep-th/9612068;hep-th/9612068;6;6;12
hep-th/9609083;hep-th/9609083;5;1;6
physics/9710002;physics/9710002;3;2;5
hep-th/9902174;hep-th/9902174;0;1;1
hep-th/0505194;hep-th/0505194;5;5;10
hep-th/9611021;hep-th/9611021;5;1;6
hep-th/9611141;hep-th/9611141;7;3;10
hep-th/9509144;hep-th/9509144;6;0;6
hep-th/0105164;hep-th/0105164;7;13;20
cond-mat/9602105;cond-mat/9602105;3;6;9
quant-ph/9804018;quant-ph/9804018;5;1;6
gr-qc/0306094;gr-qc/0306094;0;4;4
gr-qc/0306095;gr-qc/0306095;3;7;10
gr-qc/0212033;gr-qc/0212033;11;3;14
hep-ph/0305158;hep-ph/0305158;3;4;7
gr-qc/0309042;gr-qc/0309042;2;2;4
gr-qc/0304078;gr-qc/0304078;2;1;3
gr-qc/0202009;gr-qc/0202009;2;0;2
gr-qc/9506037;gr-qc/9506037;2;8;10
hep-th/0105167;hep-th/0105167;0;12;12
0810.1321;0810.1321;0;5;5
hep-th/0012240;hep-th/0012240;31;0;31
gr-qc/0412029;gr-qc/0412029;14;18;32
hep-th/0403087;hep-th/0403087;20;21;41
hep-th/0204179;hep-th/0204179;18;43;61
0812.1681;0812.1681;0;2;2
hep-lat/0003005;hep-lat/0003005;11;7;18
hep-th/0505192;hep-th/0505192;7;20;27
math/0210122;math/0210122;1;13;14
hep-th/9509032;hep-th/9509032;0;1;1
hep-th/9509037;hep-th/9509037;19;6;25
hep-th/9509036;hep-th/9509036;11;12;23
hep-th/9509020;hep-th/9509020;23;12;35
hep-th/9509027;hep-th/9509027;14;10;24
hep-th/9308115;hep-th/9308115;15;3;18
hep-th/9210011;hep-th/9210011;23;0;23
hep-th/9509035;hep-th/9509035;15;19;34
gr-qc/9411014;gr-qc/9411014;8;0;8
hep-th/9504037;hep-th/9504037;2;6;8
hep-th/9502087;hep-th/9502087;2;2;4
hep-th/9510195;hep-th/9510195;8;12;20
hep-th/9509002;hep-th/9509002;3;5;8
hep-th/9402098;hep-th/9402098;8;1;9
hep-th/9305014;hep-th/9305014;5;0;5
solv-int/9702007;solv-int/9702007;4;0;4
hep-ph/0609214;hep-ph/0609214;2;2;4
hep-ph/0510389;hep-ph/0510389;3;27;30
hep-ph/0605086;hep-ph/0605086;1;5;6
0707.0295;0707.0295;0;31;31
hep-th/0605201;hep-th/0605201;18;204;222
hep-th/0605283;hep-th/0605283;5;168;173
0707.0293;0707.0293;0;3;3
cond-mat/0609740;cond-mat/0609740;11;1;12
hep-th/9911025;hep-th/9911025;5;0;5
cond-mat/0701760;cond-mat/0701760;8;0;8
gr-qc/0303115;gr-qc/0303115;3;37;40
hep-th/0108056;hep-th/0108056;4;22;26
hep-th/9503073;hep-th/9503073;8;1;9
hep-th/0208086;hep-th/0208086;15;38;53
gr-qc/9701022;gr-qc/9701022;5;8;13
gr-qc/0302037;gr-qc/0302037;3;27;30
hep-th/0205251;hep-th/0205251;12;71;83
gr-qc/9910024;gr-qc/9910024;0;10;10
gr-qc/9801012;gr-qc/9801012;3;1;4
gr-qc/9910020;gr-qc/9910020;5;2;7
gr-qc/9905008;gr-qc/9905008;6;1;7
hep-th/9507162;hep-th/9507162;10;6;16
hep-th/9512155;hep-th/9512155;19;26;45
0801.0444;0801.0444;0;13;13
cond-mat/0701259;cond-mat/0701259;10;10;20
hep-th/9311046;hep-th/9311046;1;0;1
hep-th/0208212;hep-th/0208212;1;3;4
gr-qc/9411031;gr-qc/9411031;9;6;15
astro-ph/0608403;astro-ph/0608403;5;3;8
0912.3584;0912.3584;0;7;7
hep-th/0504175;hep-th/0504175;3;14;17
hep-th/9812206;hep-th/9812206;8;13;21
gr-qc/9906073;gr-qc/9906073;8;10;18
hep-th/9704173;hep-th/9704173;24;22;46
gr-qc/9905035;gr-qc/9905035;4;23;27
gr-qc/9901061;gr-qc/9901061;5;7;12
0801.4538;0801.4538;0;1;1
hep-th/9807133;hep-th/9807133;0;15;15
hep-th/9807132;hep-th/9807132;1;2;3
hep-th/9807212;hep-th/9807212;9;0;9
hep-th/9807165;hep-th/9807165;5;3;8
hep-th/9807131;hep-th/9807131;0;3;3
hep-th/9807130;hep-th/9807130;1;3;4
hep-th/9807135;hep-th/9807135;13;28;41
hep-th/9807134;hep-th/9807134;0;1;1
hep-ph/9404312;hep-ph/9404312;7;1;8
0901.4428;0901.4428;0;4;4
hep-th/9807139;hep-th/9807139;4;18;22
hep-th/9805180;hep-th/9805180;13;21;34
0711.1697;0711.1697;0;50;50
hep-th/0508036;hep-th/0508036;7;11;18
hep-th/0107029;hep-th/0107029;5;11;16
hep-th/0005124;hep-th/0005124;4;0;4
hep-th/0510189;hep-th/0510189;7;64;71
hep-th/9703023;hep-th/9703023;13;10;23
hep-th/0106068;hep-th/0106068;7;48;55
hep-th/9412215;hep-th/9412215;2;4;6
hep-th/9309123;hep-th/9309123;7;2;9
hep-th/9406123;hep-th/9406123;3;2;5
hep-th/9410090;hep-th/9410090;2;3;5
hep-th/9404107;hep-th/9404107;10;0;10
hep-th/9412217;hep-th/9412217;1;1;2
hep-th/9406152;hep-th/9406152;6;0;6
hep-th/9412211;hep-th/9412211;2;5;7
hep-th/9412212;hep-th/9412212;7;6;13
hep-th/9212086;hep-th/9212086;40;2;42
hep-th/9307175;hep-th/9307175;13;6;19
hep-th/9312039;hep-th/9312039;11;2;13
hep-th/9411176;hep-th/9411176;14;21;35
0803.2681;0803.2681;0;60;60
hep-th/9806179;hep-th/9806179;3;32;35
hep-th/0408180;hep-th/0408180;19;0;19
hep-th/0701098;hep-th/0701098;4;12;16
hep-th/9509001;hep-th/9509001;9;11;20
hep-th/9305019;hep-th/9305019;2;5;7
hep-th/0607146;hep-th/0607146;5;14;19
hep-th/0610080;hep-th/0610080;5;30;35
hep-th/0703141;hep-th/0703141;10;54;64
hep-th/0608228;hep-th/0608228;21;64;85
0809.1913;0809.1913;0;10;10
hep-th/9508073;hep-th/9508073;28;8;36
hep-th/9412219;hep-th/9412219;0;1;1
hep-th/0703201;hep-th/0703201;7;47;54
hep-th/9812015;hep-th/9812015;13;2;15
hep-th/0506123;hep-th/0506123;10;31;41
hep-th/0609056;hep-th/0609056;19;16;35
astro-ph/0404510;astro-ph/0404510;1;0;1
astro-ph/0106143;astro-ph/0106143;19;10;29
hep-th/0410058;hep-th/0410058;20;0;20
hep-th/0103127;hep-th/0103127;17;9;26
hep-th/0703203;hep-th/0703203;2;6;8
hep-th/0611276;hep-th/0611276;4;8;12
hep-th/0509125;hep-th/0509125;7;4;11
hep-th/0610148;hep-th/0610148;9;5;14
hep-th/0702056;hep-th/0702056;6;4;10
hep-th/0603182;hep-th/0603182;5;4;9
hep-th/0511068;hep-th/0511068;16;6;22
0910.5852;0910.5852;0;4;4
0712.1582;0712.1582;0;17;17
hep-th/0407166;hep-th/0407166;1;0;1
gr-qc/0401081;gr-qc/0401081;4;3;7
math/0105243;math/0105243;7;5;12
hep-th/0611290;hep-th/0611290;17;55;72
gr-qc/0401087;gr-qc/0401087;1;4;5
gr-qc/0306007;gr-qc/0306007;13;3;16
gr-qc/0212047;gr-qc/0212047;9;12;21
hep-th/0306025;hep-th/0306025;21;3;24
hep-th/0606008;hep-th/0606008;2;9;11
hep-th/0602133;hep-th/0602133;5;33;38
math-ph/0504064;math-ph/0504064;1;3;4
quant-ph/0501026;quant-ph/0501026;3;2;5
quant-ph/9812036;quant-ph/9812036;4;0;4
quant-ph/0407162;quant-ph/0407162;4;1;5
hep-th/9503234;hep-th/9503234;4;0;4
hep-th/9512171;hep-th/9512171;5;6;11
hep-th/9304023;hep-th/9304023;21;1;22
hep-th/9402047;hep-th/9402047;12;3;15
hep-th/9402048;hep-th/9402048;12;3;15
hep-th/9512176;hep-th/9512176;2;1;3
hep-th/9411141;hep-th/9411141;6;1;7
hep-th/9511218;hep-th/9511218;13;10;23
hep-th/9508045;hep-th/9508045;21;13;34
hep-th/9510098;hep-th/9510098;15;18;33
hep-th/9211033;hep-th/9211033;1;4;5
hep-th/9512011;hep-th/9512011;5;17;22
hep-th/9207018;hep-th/9207018;6;1;7
q-alg/9511011;q-alg/9511011;14;4;18
hep-th/9306137;hep-th/9306137;3;0;3
hep-th/9502165;hep-th/9502165;8;0;8
hep-th/9407180;hep-th/9407180;10;3;13
hep-th/9306139;hep-th/9306139;4;0;4
hep-th/9510059;hep-th/9510059;6;8;14
hep-th/9310004;hep-th/9310004;18;0;18
hep-th/9512179;hep-th/9512179;18;14;32
hep-th/9311108;hep-th/9311108;11;2;13
hep-th/0305005;hep-th/0305005;3;12;15
hep-th/0305004;hep-th/0305004;3;4;7
hep-th/0304208;hep-th/0304208;13;29;42
hep-th/0009252;hep-th/0009252;12;44;56
0803.2242;0803.2242;0;27;27
hep-th/0210065;hep-th/0210065;20;11;31
hep-th/0507191;hep-th/0507191;10;45;55
hep-th/0512001;hep-th/0512001;14;26;40
hep-th/0011271;hep-th/0011271;4;23;27
hep-th/0606006;hep-th/0606006;24;72;96
hep-th/0104009;hep-th/0104009;23;28;51
0706.3064;0706.3064;0;7;7
0803.2246;0803.2246;0;24;24
hep-th/0602033;hep-th/0602033;13;33;46
hep-ph/0608306;hep-ph/0608306;1;1;2
0910.2880;0910.2880;0;10;10
hep-th/0012085;hep-th/0012085;23;10;33
astro-ph/0509727;astro-ph/0509727;7;61;68
astro-ph/0611948;astro-ph/0611948;5;11;16
hep-ph/0403129;hep-ph/0403129;13;7;20
hep-th/9304070;hep-th/9304070;6;0;6
hep-th/0210186;hep-th/0210186;16;31;47
hep-th/9406110;hep-th/9406110;16;0;16
hep-th/0211002;hep-th/0211002;2;0;2
quant-ph/0204094;quant-ph/0204094;3;13;16
gr-qc/0201022;gr-qc/0201022;9;0;9
hep-th/9603202;hep-th/9603202;4;0;4
astro-ph/0202443;astro-ph/0202443;3;0;3
quant-ph/0208164;quant-ph/0208164;3;14;17
hep-ph/0010152;hep-ph/0010152;12;9;21
gr-qc/0304032;gr-qc/0304032;1;20;21
gr-qc/0301128;gr-qc/0301128;14;18;32
hep-th/0207072;hep-th/0207072;15;31;46
gr-qc/9411037;gr-qc/9411037;5;9;14
hep-th/0011284;hep-th/0011284;8;14;22
gr-qc/9907066;gr-qc/9907066;13;0;13
hep-th/0110198;hep-th/0110198;14;14;28
hep-th/0202076;hep-th/0202076;14;19;33
hep-th/0210017;hep-th/0210017;8;45;53
hep-th/0302170;hep-th/0302170;6;19;25
gr-qc/0210108;gr-qc/0210108;6;16;22
gr-qc/0003023;gr-qc/0003023;10;18;28
gr-qc/0211004;gr-qc/0211004;5;27;32
0705.3606;0705.3606;0;10;10
hep-th/0603076;hep-th/0603076;8;52;60
hep-th/0310103;hep-th/0310103;9;13;22
gr-qc/0702138;gr-qc/0702138;6;13;19
hep-th/0610286;hep-th/0610286;9;39;48
gr-qc/0305013;gr-qc/0305013;3;8;11
0911.1585;0911.1585;0;4;4
0801.1315;0801.1315;0;33;33
hep-th/0702064;hep-th/0702064;7;8;15
hep-th/0703162;hep-th/0703162;11;3;14
0901.0949;0901.0949;0;9;9
0801.1313;0801.1313;0;11;11
hep-th/0303121;hep-th/0303121;4;16;20
hep-th/0510216;hep-th/0510216;4;33;37
0705.4644;0705.4644;0;9;9
0812.4440;0812.4440;0;10;10
0711.2081;0711.2081;0;5;5
hep-th/0612062;hep-th/0612062;5;1;6
0901.0944;0901.0944;0;3;3
quant-ph/9905034;quant-ph/9905034;12;9;21
gr-qc/0703117;gr-qc/0703117;9;7;16
0712.0188;0712.0188;0;40;40
hep-th/0108052;hep-th/0108052;8;41;49
hep-th/0702036;hep-th/0702036;5;34;39
0906.0036;0906.0036;0;81;81
cond-mat/0303207;cond-mat/0303207;9;20;29
hep-th/0506158;hep-th/0506158;12;16;28
hep-th/0602294;hep-th/0602294;6;51;57
hep-th/9201010;hep-th/9201010;23;0;23
hep-th/0412205;hep-th/0412205;23;25;48
hep-th/0304184;hep-th/0304184;12;43;55
hep-th/0602267;hep-th/0602267;11;25;36
hep-th/9203043;hep-th/9203043;43;1;44
hep-th/0605171;hep-th/0605171;21;66;87
hep-th/0211259;hep-th/0211259;39;82;121
hep-th/9401165;hep-th/9401165;7;3;10
math-ph/0504058;math-ph/0504058;18;23;41
hep-th/0412099;hep-th/0412099;21;63;84
hep-th/0410141;hep-th/0410141;15;36;51
hep-th/0312306;hep-th/0312306;14;49;63
hep-th/0404041;hep-th/0404041;16;0;16
hep-th/9206090;hep-th/9206090;17;0;17
hep-th/0502010;hep-th/0502010;21;214;235
hep-th/9310020;hep-th/9310020;2;21;23
0707.0121;0707.0121;0;2;2
math-ph/0401016;math-ph/0401016;0;1;1
math-ph/0209034;math-ph/0209034;1;1;2
math-ph/0401019;math-ph/0401019;6;8;14
math-ph/0310032;math-ph/0310032;5;4;9
math-ph/0303034;math-ph/0303034;11;9;20
0901.2540;0901.2540;0;52;52
hep-th/9809047;hep-th/9809047;2;0;2
hep-lat/9807001;hep-lat/9807001;2;4;6
hep-th/9808186;hep-th/9808186;1;7;8
hep-lat/9210028;hep-lat/9210028;7;0;7
gr-qc/0307083;gr-qc/0307083;13;11;24
hep-th/9502049;hep-th/9502049;8;0;8
hep-th/0601007;hep-th/0601007;11;15;26
hep-th/0412104;hep-th/0412104;4;27;31
hep-th/0403262;hep-th/0403262;22;47;69
hep-th/0404228;hep-th/0404228;6;10;16
hep-th/0404227;hep-th/0404227;3;12;15
hep-th/0304015;hep-th/0304015;10;19;29
hep-th/9703161;hep-th/9703161;1;2;3
hep-th/0404224;hep-th/0404224;20;16;36
hep-th/0402117;hep-th/0402117;5;17;22
hep-th/0310116;hep-th/0310116;30;15;45
hep-th/9411033;hep-th/9411033;13;2;15
hep-th/0307038;hep-th/0307038;22;27;49
hep-th/9412114;hep-th/9412114;20;4;24
hep-th/0211022;hep-th/0211022;24;13;37
hep-th/0103010;hep-th/0103010;24;7;31
hep-th/0311057;hep-th/0311057;2;14;16
hep-ph/0402091;hep-ph/0402091;2;12;14
hep-th/0102131;hep-th/0102131;1;3;4
hep-th/0404222;hep-th/0404222;4;16;20
hep-th/9801062;hep-th/9801062;11;13;24
hep-th/0009192;hep-th/0009192;9;4;13
hep-th/9712137;hep-th/9712137;7;8;15
hep-th/9710166;hep-th/9710166;9;7;16
hep-th/9205114;hep-th/9205114;9;1;10
hep-th/9606065;hep-th/9606065;0;8;8
hep-th/9410035;hep-th/9410035;8;2;10
hep-th/9503075;hep-th/9503075;3;0;3
hep-th/9502063;hep-th/9502063;1;1;2
hep-th/9509096;hep-th/9509096;14;12;26
hep-th/9109014;hep-th/9109014;21;0;21
hep-th/9208058;hep-th/9208058;14;1;15
hep-th/9304156;hep-th/9304156;10;3;13
hep-th/9212123;hep-th/9212123;18;1;19
hep-th/9606060;hep-th/9606060;1;6;7
hep-th/9606062;hep-th/9606062;2;2;4
hep-th/9809023;hep-th/9809023;9;2;11
hep-th/9603010;hep-th/9603010;14;0;14
0802.1788;0802.1788;0;17;17
hep-th/0702110;hep-th/0702110;26;25;51
hep-th/0504147;hep-th/0504147;29;27;56
math-ph/0603003;math-ph/0603003;16;30;46
0806.4320;0806.4320;0;28;28
hep-th/0405045;hep-th/0405045;10;23;33
hep-th/0702085;hep-th/0702085;5;13;18
hep-th/0407050;hep-th/0407050;38;37;75
gr-qc/0702069;gr-qc/0702069;3;10;13
gr-qc/0703091;gr-qc/0703091;4;17;21
hep-th/0506230;hep-th/0506230;11;0;11
0804.0381;0804.0381;0;24;24
math/0609016;math/0609016;4;11;15
hep-th/0612127;hep-th/0612127;33;0;33
math/0603728;math/0603728;5;0;5
hep-th/9408115;hep-th/9408115;16;0;16
hep-th/0612192;hep-th/0612192;5;26;31
hep-th/0605212;hep-th/0605212;8;22;30
quant-ph/0112119;quant-ph/0112119;4;1;5
gr-qc/0205056;gr-qc/0205056;3;5;8
gr-qc/0306110;gr-qc/0306110;3;3;6
gr-qc/9912003;gr-qc/9912003;3;1;4
hep-th/0612193;hep-th/0612193;0;12;12
gr-qc/0404038;gr-qc/0404038;15;72;87
0807.4752;0807.4752;0;27;27
gr-qc/9402006;gr-qc/9402006;4;1;5
gr-qc/9806066;gr-qc/9806066;17;6;23
gr-qc/9910065;gr-qc/9910065;21;8;29
gr-qc/0406052;gr-qc/0406052;1;4;5
gr-qc/0310122;gr-qc/0310122;1;0;1
0805.3931;0805.3931;0;19;19
hep-th/0511252;hep-th/0511252;8;42;50
hep-ph/0110102;hep-ph/0110102;25;3;28
hep-th/0005119;hep-th/0005119;10;10;20
hep-th/0005088;hep-th/0005088;13;27;40
gr-qc/0406059;gr-qc/0406059;0;5;5
gr-qc/0305035;gr-qc/0305035;3;0;3
gr-qc/0409086;gr-qc/0409086;0;25;25
cond-mat/9510171;cond-mat/9510171;0;1;1
cond-mat/9301037;cond-mat/9301037;12;1;13
hep-th/0202099;hep-th/0202099;4;4;8
hep-th/0005116;hep-th/0005116;9;8;17
hep-th/0002042;hep-th/0002042;16;18;34
hep-th/9709196;hep-th/9709196;7;7;14
gr-qc/0409068;gr-qc/0409068;4;8;12
hep-th/9807114;hep-th/9807114;6;8;14
hep-th/9605209;hep-th/9605209;8;8;16
hep-th/9608189;hep-th/9608189;15;13;28
hep-th/9502006;hep-th/9502006;19;8;27
hep-th/9204007;hep-th/9204007;3;0;3
hep-th/0001056;hep-th/0001056;32;13;45
hep-th/9610225;hep-th/9610225;2;3;5
hep-th/9610224;hep-th/9610224;10;12;22
hep-th/9205044;hep-th/9205044;1;0;1
hep-th/9109050;hep-th/9109050;13;0;13
hep-th/9606180;hep-th/9606180;9;3;12
hep-th/9508030;hep-th/9508030;5;13;18
hep-th/9610221;hep-th/9610221;7;2;9
chao-dyn/9603015;chao-dyn/9603015;4;0;4
hep-th/9606089;hep-th/9606089;2;3;5
hep-th/9605218;hep-th/9605218;4;0;4
hep-th/0006187;hep-th/0006187;16;1;17
hep-th/9610222;hep-th/9610222;3;13;16
hep-th/9506037;hep-th/9506037;14;21;35
hep-th/9604175;hep-th/9604175;6;7;13
hep-th/9511084;hep-th/9511084;0;1;1
hep-th/9411218;hep-th/9411218;5;3;8
0912.1138;0912.1138;0;2;2
math-ph/0405009;math-ph/0405009;2;0;2
hep-th/0204007;hep-th/0204007;1;0;1
gr-qc/0011076;gr-qc/0011076;5;11;16
gr-qc/0006063;gr-qc/0006063;6;14;20
0810.2008;0810.2008;0;41;41
hep-th/0211021;hep-th/0211021;0;15;15
hep-th/9903259;hep-th/9903259;10;10;20
hep-th/0002010;hep-th/0002010;6;6;12
hep-th/9310040;hep-th/9310040;8;5;13
hep-th/0201094;hep-th/0201094;2;9;11
hep-th/9912096;hep-th/9912096;2;14;16
hep-th/0104082;hep-th/0104082;28;47;75
hep-th/9903081;hep-th/9903081;3;20;23
hep-th/9910124;hep-th/9910124;17;15;32
hep-th/9906054;hep-th/9906054;24;18;42
hep-th/9910113;hep-th/9910113;14;8;22
hep-th/0204257;hep-th/0204257;2;26;28
hep-th/0001041;hep-th/0001041;47;50;97
hep-th/0107054;hep-th/0107054;14;11;25
gr-qc/0111056;gr-qc/0111056;12;17;29
hep-th/0202193;hep-th/0202193;6;0;6
cond-mat/0201088;cond-mat/0201088;7;7;14
cond-mat/0203047;cond-mat/0203047;5;4;9
cond-mat/9610052;cond-mat/9610052;7;2;9
cond-mat/0110188;cond-mat/0110188;23;1;24
hep-th/0411171;hep-th/0411171;22;60;82
hep-th/0409195;hep-th/0409195;13;8;21
hep-th/0410292;hep-th/0410292;18;42;60
hep-th/0407009;hep-th/0407009;20;13;33
0810.4525;0810.4525;0;90;90
hep-th/0702202;hep-th/0702202;5;27;32
quant-ph/0204120;quant-ph/0204120;2;1;3
hep-ph/0304050;hep-ph/0304050;25;31;56
0908.1737;0908.1737;0;3;3
hep-th/0106039;hep-th/0106039;0;7;7
hep-ph/0105051;hep-ph/0105051;11;1;12
hep-th/0004009;hep-th/0004009;7;36;43
hep-th/0003041;hep-th/0003041;3;12;15
0804.1805;0804.1805;0;38;38
hep-th/0703237;hep-th/0703237;22;55;77
astro-ph/0506506;astro-ph/0506506;0;4;4
astro-ph/9910408;astro-ph/9910408;2;1;3
quant-ph/9706018;quant-ph/9706018;5;2;7
0711.2512;0711.2512;0;50;50
hep-th/0612057;hep-th/0612057;7;22;29
0801.2154;0801.2154;0;50;50
hep-th/9809196;hep-th/9809196;14;29;43
0801.2157;0801.2157;0;21;21
hep-th/9806142;hep-th/9806142;2;0;2
hep-ph/9802443;hep-ph/9802443;5;1;6
hep-ph/9705348;hep-ph/9705348;13;9;22
hep-th/0611230;hep-th/0611230;0;13;13
hep-th/9410011;hep-th/9410011;19;3;22
hep-th/9906143;hep-th/9906143;2;10;12
0801.2151;0801.2151;0;8;8
0705.4656;0705.4656;0;21;21
gr-qc/0506042;gr-qc/0506042;5;8;13
hep-th/0605148;hep-th/0605148;23;0;23
physics/0404101;physics/0404101;5;6;11
hep-th/0511157;hep-th/0511157;9;13;22
hep-th/0612133;hep-th/0612133;5;10;15
hep-th/0411174;hep-th/0411174;21;23;44
hep-th/0407136;hep-th/0407136;16;38;54
hep-th/0411100;hep-th/0411100;11;20;31
hep-th/0406029;hep-th/0406029;12;42;54
0801.0940;0801.0940;0;6;6
0711.1954;0711.1954;0;39;39
hep-th/0612067;hep-th/0612067;6;32;38
hep-th/0211054;hep-th/0211054;9;16;25
hep-th/0412201;hep-th/0412201;15;16;31
hep-th/9603038;hep-th/9603038;1;1;2
hep-th/0503199;hep-th/0503199;11;21;32
hep-th/9506103;hep-th/9506103;2;9;11
hep-th/0504115;hep-th/0504115;7;33;40
hep-th/0207046;hep-th/0207046;7;12;19
gr-qc/0311059;gr-qc/0311059;16;2;18
hep-th/9806077;hep-th/9806077;11;0;11
hep-th/0201031;hep-th/0201031;13;12;25
hep-th/0206120;hep-th/0206120;7;18;25
hep-th/0007108;hep-th/0007108;4;2;6
hep-th/0107135;hep-th/0107135;6;6;12
hep-th/9707155;hep-th/9707155;2;2;4
cond-mat/0010061;cond-mat/0010061;3;6;9
hep-th/9912252;hep-th/9912252;6;7;13
hep-lat/0202017;hep-lat/0202017;9;12;21
hep-lat/0009036;hep-lat/0009036;12;39;51
hep-lat/0010070;hep-lat/0010070;4;7;11
hep-lat/0102012;hep-lat/0102012;9;0;9
hep-lat/0008010;hep-lat/0008010;6;6;12
hep-lat/0101006;hep-lat/0101006;20;27;47
hep-lat/0004012;hep-lat/0004012;19;9;28
hep-th/0109156;hep-th/0109156;22;20;42
hep-lat/0005003;hep-lat/0005003;8;13;21
0711.2563;0711.2563;0;24;24
gr-qc/0606056;gr-qc/0606056;3;41;44
gr-qc/0201031;gr-qc/0201031;13;17;30
hep-th/0512096;hep-th/0512096;2;17;19
hep-th/0604183;hep-th/0604183;10;0;10
hep-th/0409237;hep-th/0409237;0;13;13
hep-th/9904194;hep-th/9904194;4;6;10
hep-th/9910128;hep-th/9910128;2;9;11
hep-th/0104205;hep-th/0104205;9;2;11
hep-th/0207261;hep-th/0207261;2;4;6
hep-th/0004181;hep-th/0004181;14;13;27
hep-th/0102024;hep-th/0102024;3;18;21
0710.2978;0710.2978;0;16;16
hep-th/0701220;hep-th/0701220;11;22;33
