Id;Label;In-Degree;Out-Degree;Degree
0805.1182;0805.1182;0;2;2
hep-th/9701024;hep-th/9701024;2;3;5
hep-th/9812102;hep-th/9812102;3;3;6
hep-th/0603005;hep-th/0603005;0;5;5
hep-th/0602201;hep-th/0602201;2;16;18
hep-ph/0611055;hep-ph/0611055;4;22;26
quant-ph/0001063;quant-ph/0001063;6;5;11
hep-th/0209110;hep-th/0209110;3;21;24
hep-th/0511231;hep-th/0511231;2;8;10
hep-th/0401134;hep-th/0401134;6;9;15
hep-th/0603007;hep-th/0603007;0;87;87
hep-th/0312206;hep-th/0312206;2;18;20
0905.1446;0905.1446;0;16;16
hep-th/9505028;hep-th/9505028;1;7;8
gr-qc/9402035;gr-qc/9402035;5;0;5
hep-th/9507148;hep-th/9507148;5;2;7
quant-ph/9509014;quant-ph/9509014;2;1;3
hep-th/9507147;hep-th/9507147;6;3;9
hep-th/9603121;hep-th/9603121;1;7;8
hep-th/0406047;hep-th/0406047;0;4;4
hep-th/9809110;hep-th/9809110;2;1;3
hep-th/9611128;hep-th/9611128;5;7;12
hep-th/9809115;hep-th/9809115;0;1;1
hep-th/9809114;hep-th/9809114;0;1;1
quant-ph/9708027;quant-ph/9708027;5;3;8
hep-ph/9407334;hep-ph/9407334;4;4;8
hep-th/9611121;hep-th/9611121;0;6;6
hep-th/9205030;hep-th/9205030;6;0;6
hep-th/9611120;hep-th/9611120;3;24;27
hep-th/9504005;hep-th/9504005;7;3;10
hep-th/9608023;hep-th/9608023;4;29;33
hep-th/9601027;hep-th/9601027;4;6;10
hep-th/9603035;hep-th/9603035;4;3;7
hep-th/9405070;hep-th/9405070;6;6;12
0901.2642;0901.2642;0;7;7
hep-th/0108081;hep-th/0108081;1;12;13
hep-th/0108082;hep-th/0108082;2;12;14
hep-th/0108083;hep-th/0108083;3;25;28
hep-th/0004163;hep-th/0004163;2;17;19
hep-th/9903206;hep-th/9903206;10;6;16
hep-th/9911214;hep-th/9911214;4;20;24
hep-th/0007129;hep-th/0007129;4;6;10
hep-th/9901140;hep-th/9901140;4;5;9
hep-th/0010226;hep-th/0010226;4;27;31
hep-th/0011174;hep-th/0011174;5;5;10
hep-th/0009124;hep-th/0009124;5;9;14
hep-th/0009125;hep-th/0009125;2;14;16
0803.3968;0803.3968;0;18;18
cond-mat/0010346;cond-mat/0010346;1;0;1
hep-th/9610227;hep-th/9610227;1;0;1
hep-th/9603019;hep-th/9603019;4;3;7
0712.0700;0712.0700;0;41;41
hep-th/0602172;hep-th/0602172;3;20;23
hep-th/0204235;hep-th/0204235;7;11;18
hep-th/9703185;hep-th/9703185;1;2;3
0810.3687;0810.3687;0;4;4
quant-ph/0509034;quant-ph/0509034;7;9;16
0810.3707;0810.3707;0;2;2
gr-qc/0606116;gr-qc/0606116;0;2;2
hep-th/9701049;hep-th/9701049;4;0;4
0901.2641;0901.2641;0;8;8
hep-ph/0303055;hep-ph/0303055;4;0;4
hep-th/0504029;hep-th/0504029;8;15;23
hep-th/9510113;hep-th/9510113;0;2;2
hep-th/9510115;hep-th/9510115;4;14;18
hep-th/9507035;hep-th/9507035;4;13;17
hep-th/9510118;hep-th/9510118;0;6;6
hep-lat/0211033;hep-lat/0211033;4;9;13
hep-th/0004012;hep-th/0004012;4;16;20
hep-lat/0211005;hep-lat/0211005;6;12;18
0801.3251;0801.3251;0;28;28
gr-qc/0010086;gr-qc/0010086;2;13;15
hep-th/9601173;hep-th/9601173;1;9;10
hep-th/9601172;hep-th/9601172;1;2;3
hep-th/9512120;hep-th/9512120;5;0;5
0710.3544;0710.3544;0;4;4
hep-th/0512241;hep-th/0512241;5;17;22
0907.1252;0907.1252;0;18;18
hep-th/9503231;hep-th/9503231;1;13;14
hep-th/9503189;hep-th/9503189;1;0;1
hep-th/9311029;hep-th/9311029;3;0;3
hep-th/0109076;hep-th/0109076;9;37;46
gr-qc/0112076;gr-qc/0112076;0;2;2
hep-th/0208131;hep-th/0208131;2;5;7
hep-ph/0206054;hep-ph/0206054;3;7;10
cond-mat/0207060;cond-mat/0207060;0;2;2
cond-mat/0002038;cond-mat/0002038;4;9;13
0901.2647;0901.2647;0;2;2
0712.0918;0712.0918;0;11;11
0806.1465;0806.1465;0;13;13
0906.0064;0906.0064;0;15;15
hep-th/9703042;hep-th/9703042;8;0;8
0904.2537;0904.2537;0;14;14
hep-ph/9912499;hep-ph/9912499;6;17;23
hep-th/9508098;hep-th/9508098;1;3;4
hep-th/9312066;hep-th/9312066;1;3;4
hep-th/9508092;hep-th/9508092;1;10;11
hep-ph/0310124;hep-ph/0310124;0;8;8
0910.3320;0910.3320;0;1;1
quant-ph/0407222;quant-ph/0407222;0;2;2
0805.2764;0805.2764;0;24;24
0805.2763;0805.2763;0;25;25
0910.3845;0910.3845;0;3;3
hep-ph/0203062;hep-ph/0203062;3;9;12
0905.2844;0905.2844;0;30;30
hep-th/9310006;hep-th/9310006;1;3;4
hep-th/9212005;hep-th/9212005;7;3;10
hep-ph/9510387;hep-ph/9510387;4;2;6
hep-th/9903108;hep-th/9903108;0;24;24
hep-th/9808046;hep-th/9808046;2;13;15
0906.1864;0906.1864;0;5;5
hep-th/0402227;hep-th/0402227;3;6;9
hep-th/9602119;hep-th/9602119;12;8;20
hep-th/9604040;hep-th/9604040;3;15;18
hep-th/9507126;hep-th/9507126;2;8;10
hep-th/9408052;hep-th/9408052;1;0;1
hep-th/9302054;hep-th/9302054;0;1;1
hep-th/9209039;hep-th/9209039;1;0;1
0902.2941;0902.2941;0;20;20
0812.3362;0812.3362;0;22;22
hep-ph/0606087;hep-ph/0606087;4;23;27
0812.3364;0812.3364;0;9;9
0710.3585;0710.3585;0;16;16
hep-th/9411237;hep-th/9411237;1;3;4
hep-th/9308085;hep-th/9308085;4;0;4
hep-th/9411236;hep-th/9411236;2;1;3
hep-th/9312128;hep-th/9312128;2;0;2
0805.4378;0805.4378;0;56;56
0802.2638;0802.2638;0;33;33
hep-th/0403101;hep-th/0403101;2;23;25
hep-th/0403100;hep-th/0403100;6;23;29
hep-th/0312157;hep-th/0312157;3;0;3
hep-th/0407116;hep-th/0407116;4;36;40
hep-th/0411120;hep-th/0411120;1;48;49
0911.4726;0911.4726;0;23;23
gr-qc/0405129;gr-qc/0405129;3;5;8
gr-qc/0403030;gr-qc/0403030;11;14;25
gr-qc/9907096;gr-qc/9907096;3;0;3
0710.4334;0710.4334;0;17;17
astro-ph/0511557;astro-ph/0511557;2;53;55
0705.3828;0705.3828;0;14;14
nucl-th/0511020;nucl-th/0511020;2;4;6
hep-ph/0206146;hep-ph/0206146;5;1;6
gr-qc/0503094;gr-qc/0503094;1;23;24
gr-qc/0503097;gr-qc/0503097;2;1;3
hep-th/0508221;hep-th/0508221;2;2;4
hep-th/0508222;hep-th/0508222;1;35;36
gr-qc/0507015;gr-qc/0507015;1;27;28
hep-th/0504015;hep-th/0504015;5;39;44
quant-ph/0401150;quant-ph/0401150;1;6;7
hep-th/0501083;hep-th/0501083;6;9;15
hep-th/0303038;hep-th/0303038;0;1;1
hep-th/0104053;hep-th/0104053;2;0;2
gr-qc/9803062;gr-qc/9803062;1;4;5
hep-th/9709082;hep-th/9709082;8;5;13
hep-th/9602145;hep-th/9602145;6;28;34
cond-mat/9806190;cond-mat/9806190;2;3;5
hep-th/0610066;hep-th/0610066;0;15;15
hep-th/0512265;hep-th/0512265;8;11;19
0807.3471;0807.3471;0;12;12
0801.2661;0801.2661;0;23;23
math-ph/0612018;math-ph/0612018;2;3;5
0804.0314;0804.0314;0;15;15
hep-th/9210002;hep-th/9210002;7;0;7
hep-th/0502015;hep-th/0502015;5;36;41
hep-th/0701167;hep-th/0701167;5;55;60
gr-qc/0202080;gr-qc/0202080;4;3;7
cond-mat/9810271;cond-mat/9810271;3;7;10
0712.4116;0712.4116;0;13;13
hep-th/9807228;hep-th/9807228;0;3;3
0712.4112;0712.4112;0;35;35
0712.4111;0712.4111;0;11;11
hep-ph/0703086;hep-ph/0703086;6;19;25
hep-th/0501064;hep-th/0501064;0;2;2
hep-th/9611208;hep-th/9611208;5;1;6
hep-th/9502094;hep-th/9502094;8;6;14
hep-th/9807222;hep-th/9807222;5;20;25
hep-th/9803139;hep-th/9803139;14;16;30
hep-th/9807220;hep-th/9807220;0;5;5
hep-th/9306116;hep-th/9306116;3;0;3
0709.3619;0709.3619;0;45;45
0911.3345;0911.3345;0;1;1
hep-th/9304125;hep-th/9304125;16;7;23
math-ph/0511062;math-ph/0511062;0;7;7
math-ph/0310028;math-ph/0310028;4;10;14
0710.1338;0710.1338;0;26;26
math-ph/9912014;math-ph/9912014;2;19;21
cond-mat/9903112;cond-mat/9903112;3;5;8
math-ph/9911010;math-ph/9911010;3;11;14
hep-th/9410070;hep-th/9410070;3;0;3
hep-th/0012137;hep-th/0012137;11;59;70
hep-th/0004151;hep-th/0004151;13;15;28
hep-th/0012130;hep-th/0012130;0;14;14
cond-mat/9703062;cond-mat/9703062;5;1;6
cond-mat/9806103;cond-mat/9806103;5;5;10
hep-ph/0006248;hep-ph/0006248;4;7;11
hep-th/0109047;hep-th/0109047;1;4;5
hep-th/0307118;hep-th/0307118;1;4;5
0708.2799;0708.2799;0;27;27
hep-th/0010110;hep-th/0010110;4;22;26
hep-th/0403265;hep-th/0403265;1;43;44
math-ph/0205006;math-ph/0205006;3;11;14
hep-th/9905129;hep-th/9905129;1;0;1
hep-th/0503095;hep-th/0503095;5;8;13
0801.2885;0801.2885;0;30;30
hep-th/0612244;hep-th/0612244;5;28;33
0804.2121;0804.2121;0;67;67
0903.2355;0903.2355;0;40;40
hep-th/9810118;hep-th/9810118;1;0;1
0804.1096;0804.1096;0;17;17
0812.2576;0812.2576;0;5;5
gr-qc/0606025;gr-qc/0606025;3;3;6
0902.4526;0902.4526;0;28;28
0704.2960;0704.2960;0;21;21
hep-th/0612042;hep-th/0612042;2;32;34
hep-th/0512176;hep-th/0512176;4;10;14
0803.1277;0803.1277;0;22;22
0801.1667;0801.1667;0;25;25
0801.1666;0801.1666;0;21;21
hep-th/0511025;hep-th/0511025;13;56;69
0908.1876;0908.1876;0;8;8
gr-qc/0508035;gr-qc/0508035;0;1;1
hep-th/0311256;hep-th/0311256;6;1;7
hep-th/0410008;hep-th/0410008;2;8;10
hep-th/0002144;hep-th/0002144;1;3;4
0801.1661;0801.1661;0;18;18
hep-th/9701099;hep-th/9701099;6;16;22
gr-qc/9702027;gr-qc/9702027;2;0;2
math-ph/0202045;math-ph/0202045;3;12;15
math-ph/9810010;math-ph/9810010;1;0;1
cond-mat/9705044;cond-mat/9705044;9;0;9
math-ph/0202046;math-ph/0202046;1;1;2
quant-ph/9906022;quant-ph/9906022;2;0;2
0912.5457;0912.5457;0;7;7
0707.4179;0707.4179;0;20;20
hep-ph/0312002;hep-ph/0312002;2;56;58
hep-th/0311009;hep-th/0311009;0;2;2
hep-th/0112250;hep-th/0112250;1;3;4
cond-mat/0601077;cond-mat/0601077;1;2;3
math-ph/0210010;math-ph/0210010;7;6;13
hep-th/0205215;hep-th/0205215;8;18;26
hep-ph/9504296;hep-ph/9504296;5;1;6
hep-ph/9804308;hep-ph/9804308;1;4;5
hep-th/0311006;hep-th/0311006;3;17;20
hep-th/0112224;hep-th/0112224;8;10;18
hep-th/0107065;hep-th/0107065;4;24;28
hep-th/0311007;hep-th/0311007;0;3;3
math/0006179;math/0006179;1;3;4
0710.4876;0710.4876;0;13;13
0710.4877;0710.4877;0;23;23
0910.3025;0910.3025;0;7;7
0912.5451;0912.5451;0;10;10
0906.1313;0906.1313;0;28;28
hep-th/0101128;hep-th/0101128;1;9;10
hep-th/9611144;hep-th/9611144;7;4;11
hep-th/0511119;hep-th/0511119;2;83;85
hep-th/0603054;hep-th/0603054;3;30;33
0704.3220;0704.3220;0;33;33
quant-ph/0702236;quant-ph/0702236;1;4;5
math-ph/9909025;math-ph/9909025;2;8;10
hep-th/9501043;hep-th/9501043;11;4;15
hep-th/9706102;hep-th/9706102;6;0;6
0901.4044;0901.4044;0;28;28
math-ph/0204054;math-ph/0204054;0;1;1
hep-th/0305100;hep-th/0305100;0;8;8
hep-th/9211122;hep-th/9211122;1;0;1
hep-th/9704111;hep-th/9704111;7;16;23
gr-qc/0602081;gr-qc/0602081;1;8;9
gr-qc/0702065;gr-qc/0702065;1;17;18
hep-th/9501101;hep-th/9501101;26;9;35
quant-ph/9611051;quant-ph/9611051;0;1;1
dg-ga/9603009;dg-ga/9603009;1;0;1
0810.4354;0810.4354;0;20;20
0812.1318;0812.1318;0;10;10
hep-th/9807144;hep-th/9807144;3;2;5
0705.2234;0705.2234;0;32;32
0802.0479;0802.0479;0;27;27
hep-th/9406095;hep-th/9406095;12;3;15
0806.3762;0806.3762;0;10;10
0707.2613;0707.2613;0;5;5
quant-ph/0608179;quant-ph/0608179;3;11;14
0809.3367;0809.3367;0;5;5
hep-th/0703124;hep-th/0703124;2;5;7
hep-th/9402140;hep-th/9402140;0;1;1
0706.3605;0706.3605;0;22;22
0709.4482;0709.4482;0;35;35
0705.2233;0705.2233;0;23;23
0908.2425;0908.2425;0;10;10
0804.3598;0804.3598;0;8;8
0906.2849;0906.2849;0;22;22
hep-th/0509186;hep-th/0509186;5;8;13
hep-th/0605127;hep-th/0605127;6;57;63
hep-th/0602013;hep-th/0602013;4;46;50
hep-th/0310016;hep-th/0310016;5;7;12
math-ph/0306032;math-ph/0306032;2;5;7
hep-th/0205175;hep-th/0205175;4;20;24
hep-th/9810100;hep-th/9810100;3;8;11
physics/9807044;physics/9807044;0;1;1
0906.3714;0906.3714;0;15;15
0906.3711;0906.3711;0;33;33
hep-th/0201089;hep-th/0201089;11;15;26
hep-th/9711077;hep-th/9711077;5;24;29
hep-th/9511178;hep-th/9511178;1;33;34
hep-th/9702189;hep-th/9702189;1;30;31
math/0110257;math/0110257;3;5;8
hep-th/0203030;hep-th/0203030;7;31;38
hep-th/0105266;hep-th/0105266;4;5;9
hep-th/9712020;hep-th/9712020;5;54;59
hep-th/9905142;hep-th/9905142;1;21;22
hep-th/0611308;hep-th/0611308;7;25;32
hep-th/0608119;hep-th/0608119;12;11;23
hep-th/0608145;hep-th/0608145;15;21;36
hep-th/0505263;hep-th/0505263;1;5;6
hep-th/0204014;hep-th/0204014;7;9;16
hep-th/0005150;hep-th/0005150;4;1;5
hep-th/0006157;hep-th/0006157;3;4;7
hep-th/9804070;hep-th/9804070;11;5;16
hep-th/9704159;hep-th/9704159;3;6;9
hep-th/9401060;hep-th/9401060;4;0;4
hep-th/0304182;hep-th/0304182;2;7;9
hep-ph/9406426;hep-ph/9406426;7;2;9
hep-ph/0004195;hep-ph/0004195;4;9;13
hep-th/9810065;hep-th/9810065;7;4;11
hep-th/9704152;hep-th/9704152;1;8;9
hep-th/9306099;hep-th/9306099;1;0;1
cond-mat/9611014;cond-mat/9611014;2;0;2
cond-mat/9701020;cond-mat/9701020;1;0;1
hep-th/9704155;hep-th/9704155;2;2;4
hep-th/9407093;hep-th/9407093;2;0;2
math-ph/0301037;math-ph/0301037;3;1;4
0910.3007;0910.3007;0;15;15
0809.0562;0809.0562;0;17;17
0909.4408;0909.4408;0;17;17
hep-th/0401130;hep-th/0401130;1;3;4
gr-qc/0601074;gr-qc/0601074;3;14;17
0809.0567;0809.0567;0;10;10
hep-th/0607040;hep-th/0607040;1;15;16
0909.4706;0909.4706;0;1;1
0809.0564;0809.0564;0;13;13
0804.3718;0804.3718;0;1;1
hep-lat/0407040;hep-lat/0407040;1;7;8
gr-qc/0603028;gr-qc/0603028;1;1;2
math/0504192;math/0504192;2;1;3
0910.5464;0910.5464;0;7;7
gr-qc/0603023;gr-qc/0603023;2;2;4
0706.4378;0706.4378;0;24;24
hep-th/0509181;hep-th/0509181;1;7;8
nlin/0305031;nlin/0305031;1;6;7
hep-th/9307007;hep-th/9307007;5;5;10
hep-th/9702013;hep-th/9702013;1;4;5
gr-qc/0302058;gr-qc/0302058;3;8;11
0711.1975;0711.1975;0;28;28
hep-ph/0511105;hep-ph/0511105;0;8;8
hep-ph/0510003;hep-ph/0510003;1;7;8
hep-ph/0411301;hep-ph/0411301;3;18;21
cond-mat/0310353;cond-mat/0310353;0;12;12
cond-mat/0210040;cond-mat/0210040;8;1;9
cond-mat/0008186;cond-mat/0008186;1;0;1
0908.2301;0908.2301;0;36;36
hep-th/9812131;hep-th/9812131;4;3;7
hep-th/9812134;hep-th/9812134;0;9;9
hep-th/9812137;hep-th/9812137;1;7;8
hep-th/9712079;hep-th/9712079;4;13;17
hep-th/9812138;hep-th/9812138;4;2;6
0908.2302;0908.2302;0;30;30
0908.2809;0908.2809;0;45;45
hep-lat/0403013;hep-lat/0403013;2;10;12
hep-lat/0212004;hep-lat/0212004;3;5;8
hep-th/0104192;hep-th/0104192;4;10;14
0904.0215;0904.0215;0;30;30
0912.0399;0912.0399;0;3;3
gr-qc/9703061;gr-qc/9703061;5;3;8
0908.4132;0908.4132;0;8;8
0707.1317;0707.1317;1;105;106
hep-th/0605110;hep-th/0605110;6;18;24
hep-th/0505103;hep-th/0505103;4;17;21
hep-th/0312048;hep-th/0312048;9;21;30
0806.2873;0806.2873;0;7;7
hep-th/9310192;hep-th/9310192;4;0;4
hep-th/9609182;hep-th/9609182;3;10;13
0806.2874;0806.2874;0;13;13
0809.1210;0809.1210;0;18;18
hep-th/0206085;hep-th/0206085;12;19;31
0708.0157;0708.0157;0;84;84
hep-th/0612108;hep-th/0612108;2;47;49
hep-th/0407170;hep-th/0407170;1;6;7
hep-th/0401207;hep-th/0401207;1;52;53
hep-th/0404202;hep-th/0404202;6;26;32
math/0703164;math/0703164;1;0;1
hep-th/0407072;hep-th/0407072;0;9;9
0706.1479;0706.1479;0;27;27
hep-lat/0305016;hep-lat/0305016;6;10;16
hep-lat/0203013;hep-lat/0203013;10;11;21
hep-lat/0402027;hep-lat/0402027;7;9;16
0706.1473;0706.1473;0;1;1
nlin/0412018;nlin/0412018;1;0;1
hep-th/9803241;hep-th/9803241;0;4;4
hep-th/9803240;hep-th/9803240;1;21;22
hep-th/9606014;hep-th/9606014;3;0;3
hep-th/9803245;hep-th/9803245;1;4;5
hep-th/9803247;hep-th/9803247;10;13;23
hep-th/9803246;hep-th/9803246;1;2;3
hep-th/9610231;hep-th/9610231;1;7;8
hep-th/9803248;hep-th/9803248;4;5;9
hep-th/9610104;hep-th/9610104;8;9;17
0801.4526;0801.4526;0;10;10
hep-th/9910048;hep-th/9910048;8;22;30
gr-qc/0409058;gr-qc/0409058;3;0;3
gr-qc/9602014;gr-qc/9602014;6;3;9
hep-th/0104243;hep-th/0104243;3;23;26
hep-th/9903138;hep-th/9903138;4;10;14
hep-th/9910044;hep-th/9910044;0;3;3
hep-th/9602100;hep-th/9602100;2;1;3
hep-th/9411090;hep-th/9411090;5;0;5
hep-th/9505001;hep-th/9505001;2;1;3
nlin/0504060;nlin/0504060;2;9;11
cond-mat/0206521;cond-mat/0206521;6;9;15
hep-th/0308118;hep-th/0308118;8;4;12
nlin/0110038;nlin/0110038;6;8;14
hep-th/0507149;hep-th/0507149;5;8;13
hep-lat/0207007;hep-lat/0207007;3;18;21
hep-lat/0105017;hep-lat/0105017;3;0;3
0807.4426;0807.4426;0;7;7
hep-th/0308035;hep-th/0308035;10;3;13
hep-lat/0210013;hep-lat/0210013;3;44;47
hep-th/0501236;hep-th/0501236;11;15;26
hep-th/0206177;hep-th/0206177;0;1;1
hep-th/9311122;hep-th/9311122;6;10;16
hep-th/0206174;hep-th/0206174;1;15;16
hep-th/9903251;hep-th/9903251;1;11;12
hep-th/0202178;hep-th/0202178;5;24;29
hep-th/9810171;hep-th/9810171;8;0;8
hep-th/9903208;hep-th/9903208;8;21;29
hep-th/0102158;hep-th/0102158;7;26;33
hep-th/0005285;hep-th/0005285;7;12;19
hep-th/9805188;hep-th/9805188;10;14;24
hep-th/9207115;hep-th/9207115;1;1;2
hep-th/9202076;hep-th/9202076;6;0;6
hep-th/9303129;hep-th/9303129;4;3;7
hep-th/9112057;hep-th/9112057;3;0;3
hep-th/9408057;hep-th/9408057;1;0;1
0712.2808;0712.2808;0;20;20
hep-th/0502057;hep-th/0502057;11;47;58
hep-th/0412164;hep-th/0412164;4;28;32
hep-ph/0001333;hep-ph/0001333;5;6;11
hep-ph/9801280;hep-ph/9801280;3;0;3
0907.5144;0907.5144;0;35;35
gr-qc/0702110;gr-qc/0702110;10;24;34
hep-ph/0612185;hep-ph/0612185;0;41;41
hep-ph/0609064;hep-ph/0609064;4;20;24
hep-ph/0611196;hep-ph/0611196;2;35;37
hep-th/0212178;hep-th/0212178;0;10;10
hep-th/0209001;hep-th/0209001;3;5;8
hep-th/0210144;hep-th/0210144;5;4;9
hep-th/0211204;hep-th/0211204;4;18;22
hep-th/0212139;hep-th/0212139;14;17;31
hep-th/0209243;hep-th/0209243;5;0;5
hep-th/0209040;hep-th/0209040;6;6;12
hep-th/0002155;hep-th/0002155;9;27;36
hep-th/9207110;hep-th/9207110;4;1;5
hep-th/0212172;hep-th/0212172;1;20;21
hep-th/0212171;hep-th/0212171;5;6;11
hep-ph/9601227;hep-ph/9601227;5;5;10
hep-th/9806212;hep-th/9806212;1;17;18
0909.0919;0909.0919;0;16;16
quant-ph/9810095;quant-ph/9810095;1;1;2
quant-ph/9707048;quant-ph/9707048;4;0;4
hep-th/9602116;hep-th/9602116;2;4;6
gr-qc/9411062;gr-qc/9411062;6;1;7
hep-th/9508167;hep-th/9508167;2;3;5
hep-th/0103150;hep-th/0103150;7;15;22
0811.1989;0811.1989;0;20;20
hep-th/0304043;hep-th/0304043;13;3;16
hep-th/0410286;hep-th/0410286;14;13;27
0904.0362;0904.0362;0;2;2
0904.0367;0904.0367;0;40;40
0706.2929;0706.2929;0;4;4
math-ph/0206022;math-ph/0206022;1;3;4
math-ph/0206021;math-ph/0206021;0;56;56
cond-mat/9510074;cond-mat/9510074;2;1;3
hep-th/9411038;hep-th/9411038;1;6;7
gr-qc/9304025;gr-qc/9304025;7;3;10
hep-th/0009230;hep-th/0009230;8;6;14
solv-int/9701011;solv-int/9701011;1;0;1
hep-th/9310100;hep-th/9310100;3;0;3
q-alg/9612032;q-alg/9612032;4;0;4
hep-th/9310158;hep-th/9310158;10;4;14
q-alg/9508001;q-alg/9508001;1;0;1
hep-th/9608049;hep-th/9608049;2;11;13
math-ph/0212070;math-ph/0212070;4;5;9
0707.0757;0707.0757;0;5;5
hep-th/0612105;hep-th/0612105;2;17;19
0904.4187;0904.4187;0;10;10
hep-th/0203044;hep-th/0203044;1;4;5
hep-th/0203046;hep-th/0203046;1;26;27
hep-th/9805132;hep-th/9805132;10;4;14
hep-th/9911142;hep-th/9911142;6;2;8
hep-th/9503053;hep-th/9503053;5;3;8
hep-th/9703162;hep-th/9703162;2;5;7
hep-th/0002116;hep-th/0002116;6;68;74
hep-th/0002153;hep-th/0002153;2;3;5
hep-th/9706085;hep-th/9706085;1;0;1
hep-th/9707096;hep-th/9707096;1;0;1
hep-th/0002150;hep-th/0002150;3;30;33
hep-th/9410015;hep-th/9410015;3;5;8
hep-th/9511220;hep-th/9511220;4;0;4
hep-th/9508009;hep-th/9508009;3;5;8
hep-th/9702127;hep-th/9702127;1;16;17
hep-th/9601047;hep-th/9601047;8;0;8
hep-th/9605021;hep-th/9605021;4;3;7
hep-th/9607008;hep-th/9607008;1;5;6
hep-th/9506008;hep-th/9506008;7;4;11
hep-th/9605055;hep-th/9605055;2;4;6
hep-th/9506179;hep-th/9506179;12;1;13
hep-th/9509059;hep-th/9509059;11;3;14
hep-th/9509058;hep-th/9509058;3;4;7
hep-th/9702124;hep-th/9702124;0;2;2
hep-ph/9605277;hep-ph/9605277;4;5;9
hep-th/9702052;hep-th/9702052;7;0;7
hep-th/9612171;hep-th/9612171;3;22;25
0904.4182;0904.4182;0;46;46
hep-ph/0411164;hep-ph/0411164;2;27;29
hep-th/9702128;hep-th/9702128;0;3;3
hep-th/9906222;hep-th/9906222;4;33;37
0902.2417;0902.2417;0;6;6
hep-th/0608017;hep-th/0608017;4;71;75
0802.0655;0802.0655;0;37;37
gr-qc/0703029;gr-qc/0703029;2;16;18
hep-th/0605128;hep-th/0605128;7;30;37
hep-th/9804071;hep-th/9804071;13;0;13
hep-th/9804072;hep-th/9804072;10;6;16
hep-th/9508082;hep-th/9508082;12;7;19
hep-th/9608192;hep-th/9608192;5;1;6
0806.2466;0806.2466;0;25;25
0802.2218;0802.2218;0;65;65
0911.5560;0911.5560;0;5;5
math-ph/0303049;math-ph/0303049;0;3;3
0910.2387;0910.2387;0;21;21
cond-mat/0108217;cond-mat/0108217;3;2;5
hep-ph/9809509;hep-ph/9809509;2;0;2
0709.3421;0709.3421;0;60;60
0906.0848;0906.0848;0;6;6
hep-th/0306239;hep-th/0306239;1;13;14
hep-th/9601153;hep-th/9601153;6;4;10
0802.4379;0802.4379;0;56;56
hep-th/9208080;hep-th/9208080;3;11;14
0903.0262;0903.0262;0;8;8
hep-th/0412213;hep-th/0412213;4;1;5
hep-th/9412227;hep-th/9412227;2;7;9
0710.4533;0710.4533;0;9;9
0903.0264;0903.0264;0;4;4
0808.3645;0808.3645;0;20;20
hep-ph/0111298;hep-ph/0111298;5;14;19
hep-th/9810189;hep-th/9810189;2;9;11
hep-th/9208075;hep-th/9208075;7;0;7
hep-th/9802188;hep-th/9802188;3;5;8
hep-th/9810184;hep-th/9810184;4;4;8
cond-mat/9712019;cond-mat/9712019;2;0;2
hep-th/9210061;hep-th/9210061;6;1;7
0812.4251;0812.4251;0;13;13
hep-th/9501011;hep-th/9501011;0;7;7
hep-th/9411131;hep-th/9411131;2;12;14
hep-th/9211016;hep-th/9211016;6;0;6
hep-th/9311083;hep-th/9311083;3;1;4
hep-th/9212004;hep-th/9212004;3;5;8
hep-th/9411005;hep-th/9411005;4;4;8
hep-th/9110027;hep-th/9110027;6;0;6
hep-th/9307017;hep-th/9307017;1;4;5
hep-th/9404032;hep-th/9404032;3;0;3
0909.4081;0909.4081;0;44;44
gr-qc/0404051;gr-qc/0404051;0;8;8
gr-qc/0206018;gr-qc/0206018;6;8;14
gr-qc/0309022;gr-qc/0309022;1;6;7
0907.2149;0907.2149;0;21;21
math-ph/0611085;math-ph/0611085;2;9;11
hep-ph/0308090;hep-ph/0308090;1;0;1
quant-ph/0403210;quant-ph/0403210;1;1;2
quant-ph/0403208;quant-ph/0403208;1;1;2
0909.0697;0909.0697;0;14;14
hep-th/0204180;hep-th/0204180;2;11;13
hep-th/9910089;hep-th/9910089;6;27;33
hep-th/0204182;hep-th/0204182;1;27;28
hep-th/9809182;hep-th/9809182;7;6;13
hep-th/0201018;hep-th/0201018;4;13;17
